,Player,Series,date,Mat,Inns,NO,Runs,HS,Avg,BF,SR,100,50,0,4s,6s,Afghanistan,Australia,Bangladesh,England,India,Netherlands,New Zealand,Pakistan,South Africa,Sri Lanka,AVG_Run,AVG_SR,AVG_BF
613,Mitchell Marsh,"ICC Men's Cricket World Cup Super League, 2020-2022/23",11 Sep 2020,7,7.0,0,135,73,19.28,177.0,76.27,0,1,0,11,3,0,0,0,3,0,0,0,0,0,0,23.276030368804932,77.69350311279297,0.09713793745495025
614,Mitchell Marsh,"Australia in England ODI Series, 2020",11 Sep 2020,3,3.0,0,76,73,25.33,114.0,66.66,0,1,0,6,0,0,0,0,3,0,0,0,0,0,0,24.303015184402465,72.17675155639648,0.11190230206080846
615,Mitchell Marsh,"Australia in West Indies ODI Series, 2021",20 Jul 2021,3,3.0,0,57,29,19.00,60.0,95.00,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,21.651507592201234,83.58837577819824,0.08928448436373757
616,Mitchell Marsh,"Australia in Sri Lanka ODI Series, 2022",19 Jun 2022,3,3.0,0,60,26,20.00,100.0,60.00,0,0,0,7,1,0,0,0,0,0,0,0,0,0,3,20.825753796100617,71.79418788909912,0.10019779773742434
617,Mitchell Marsh,"Zimbabwe in Australia ODI Series, 2022",28 Aug 2022,1,1.0,0,2,2,2.00,3.0,66.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.412876898050309,69.22709394454955,0.055098898868712165
618,Mitchell Marsh,"England in Australia ODI Series, 2022/23",19 Nov 2022,2,2.0,0,80,50,40.00,75.0,106.66,0,1,0,3,4,0,0,0,2,0,0,0,0,0,0,25.706438449025153,87.94354697227477,0.09004944943435608
619,Mitchell Marsh,"Australia in India ODI Series, 2022/23",17 Mar 2023,3,3.0,1,194,81,97.00,148.0,131.08,0,2,0,24,12,0,0,0,0,0,0,0,0,0,0,61.35321922451258,109.5117734861374,0.12724694693940025
620,Mitchell Marsh,"Australia in South Africa ODI Series, 2023/24",7 Sep 2023,5,5.0,0,123,71,24.60,107.0,114.95,0,1,1,15,7,0,0,0,0,0,0,0,0,5,0,42.97660961225629,112.23088674306871,0.09929014013636679
621,Mitchell Marsh,"Australia in India ODI Series, 2023/24",22 Sep 2023,2,2.0,0,100,96,50.00,88.0,113.63,0,1,0,14,3,0,0,0,0,0,0,0,0,0,0,46.48830480612814,112.93044337153435,0.12297840340151672
622,Mitchell Marsh,"ICC Cricket World Cup (in India), 2023/24",8 Oct 2023,7,7.0,0,249,121,35.57,257.0,96.88,1,1,1,25,11,1,0,0,0,0,1,1,1,1,1,41.029152403064074,104.90522168576717,0.12267967789123455
623,Glenn Maxwell,"Afghanistan v Australia ODI Match (in United Arab Emirates), 2012",25 Aug 2012,1,1.0,0,2,2,2.00,6.0,33.33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,33.33,0.02
624,Glenn Maxwell,"Pakistan v Australia ODI Series (in United Arab Emirates), 2012",28 Aug 2012,3,3.0,1,122,56*,61.00,103.0,118.44,0,1,0,6,6,0,0,0,0,0,0,0,3,0,0,31.5,75.88499999999999,0.06722222222222222
625,Glenn Maxwell,"Sri Lanka in Australia ODI Series, 2012/13",11 Jan 2013,3,3.0,0,22,9,7.33,33.0,66.66,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,19.415,71.2725,0.051944444444444446
626,Glenn Maxwell,"West Indies in Australia ODI Series, 2012/13",1 Feb 2013,4,4.0,2,56,51*,28.00,41.0,136.58,0,1,1,9,2,0,0,0,0,0,0,0,0,0,0,23.7075,103.92625000000001,0.043055555555555555
627,Glenn Maxwell,"ICC Champions Trophy (in England), 2013",12 Jun 2013,2,2.0,1,61,32,61.00,42.0,145.23,0,0,0,6,3,0,0,0,0,0,0,1,0,0,1,42.35375,124.578125,0.05652777777777778
628,Glenn Maxwell,"Australia in India ODI Series, 2013/14",13 Oct 2013,6,6.0,0,248,92,41.33,163.0,152.14,0,3,0,19,16,0,0,0,0,0,0,0,0,0,0,41.841875,138.3590625,0.07354166666666667
629,Glenn Maxwell,"England in Australia ODI Series, 2013/14",12 Jan 2014,5,4.0,1,110,54,36.66,112.0,98.21,0,1,0,11,0,0,0,0,5,0,0,0,0,0,0,39.2509375,118.28453124999999,0.0834375
630,Glenn Maxwell,"Zimbabwe Triangular Series (Australia, South Africa, Zimbabwe), 2014",25 Aug 2014,5,5.0,0,115,93,23.00,78.0,147.43,0,1,1,11,6,0,0,0,0,0,0,0,0,3,0,31.12546875,132.857265625,0.06771875
631,Glenn Maxwell,"Pakistan v Australia ODI Series (in United Arab Emirates), 2014/15",7 Oct 2014,3,3.0,0,117,76,39.00,126.0,92.85,0,1,0,11,1,0,0,0,0,0,0,0,3,0,0,35.062734375,112.8536328125,0.103859375
632,Glenn Maxwell,"South Africa in Australia ODI Series, 2014/15",14 Nov 2014,4,4.0,0,38,29,9.50,36.0,105.55,0,0,1,5,0,0,0,0,0,0,0,0,0,4,0,22.2813671875,109.20181640625,0.0669296875
633,Glenn Maxwell,"Carlton Mid One-Day International Tri-Series (Australia, England, India in Australia), 2014/15",16 Jan 2015,5,4.0,0,152,95,38.00,161.0,94.40,0,1,1,20,1,0,0,0,3,0,0,0,0,0,0,30.140683593749998,101.800908203125,0.10054817708333333
634,Glenn Maxwell,"ICC Cricket World Cup (in Australia/New Zealand), 2014/15",14 Feb 2015,8,6.0,1,324,102,64.80,178.0,182.02,1,2,0,35,14,1,0,0,1,0,0,2,1,0,1,47.470341796875,141.9104541015625,0.09971853298611111
635,Glenn Maxwell,"Chappell-Hadlee Trophy (Australia in New Zealand), 2014/15",28 Feb 2015,1,1.0,0,1,1,1.00,3.0,33.33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24.2351708984375,87.62022705078124,0.05485926649305555
636,Glenn Maxwell,"Australia in Ireland ODI Match, 2015",27 Aug 2015,1,1.0,0,2,2,2.00,6.0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.11758544921875,60.47511352539062,0.037429633246527774
637,Glenn Maxwell,"Australia in England ODI Series, 2015",3 Sep 2015,5,4.0,0,166,85,41.50,129.0,128.68,0,1,0,18,5,0,0,0,5,0,0,0,0,0,0,27.308792724609376,94.57755676269531,0.07246481662326389
638,Glenn Maxwell,"India in Australia ODI Series, 2015/16",12 Jan 2016,4,4.0,1,169,96,56.33,134.0,126.11,0,1,0,16,4,0,0,0,0,0,0,0,0,0,0,41.81939636230469,110.34377838134765,0.09206574164496528
639,Glenn Maxwell,"Chappell-Hadlee Trophy (Australia in New Zealand), 2015/16",3 Feb 2016,3,3.0,0,6,6,2.00,15.0,40.00,0,0,2,1,0,0,0,0,0,0,0,3,0,0,0,21.909698181152343,75.17188919067382,0.05436620415581597
640,Glenn Maxwell,"West Indies Tri-Nation Series (Australia, South Africa, West Indies), 2016",5 Jun 2016,5,4.0,1,53,46*,17.66,39.0,135.89,0,0,1,6,2,0,0,0,0,0,0,0,0,2,0,19.784849090576174,105.5309445953369,0.04343310207790799
641,Glenn Maxwell,"Pakistan in Australia ODI Series, 2016/17",13 Jan 2017,5,4.0,0,174,78,43.50,133.0,130.82,0,2,0,20,3,0,0,0,0,0,0,0,5,0,0,31.642424545288087,118.17547229766845,0.07713321770562066
642,Glenn Maxwell,"Chappell-Hadlee Trophy [Australia in New Zealand], 2016/17",30 Jan 2017,2,2.0,0,20,20,10.00,27.0,74.07,0,0,1,3,0,0,0,0,0,0,0,2,0,0,0,20.821212272644043,96.12273614883422,0.06106660885281033
643,Glenn Maxwell,"ICC Champions Trophy (in England), 2017",2 Jun 2017,3,1.0,0,20,20,20.00,31.0,64.51,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,20.410606136322023,80.31636807441711,0.08219997109307184
644,Glenn Maxwell,"Australia in India ODI Series, 2017/18",17 Sep 2017,3,3.0,0,58,39,19.33,49.0,118.36,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,19.87030306816101,99.33818403720855,0.06832220776875814
645,Glenn Maxwell,"England in Australia ODI Series, 2017/18",28 Jan 2018,1,1.0,0,34,34,34.00,39.0,87.17,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,26.935151534080504,93.25409201860427,0.09916110388437907
646,Glenn Maxwell,"Australia in England ODI Series, 2018",13 Jun 2018,3,3.0,0,112,62,37.33,117.0,95.72,0,1,0,9,3,0,0,0,3,0,0,0,0,0,0,32.13257576704025,94.48704600930213,0.11458055194218954
647,Glenn Maxwell,"South Africa in Australia ODI Series, 2018/19",4 Nov 2018,3,3.0,0,61,35,20.33,54.0,112.96,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,26.231287883520125,103.72352300465107,0.08729027597109476
648,Glenn Maxwell,"India in Australia ODI Series, 2018/19",12 Jan 2019,3,3.0,1,85,48,42.50,61.0,139.34,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,34.36564394176006,121.53176150232554,0.07753402687443628
649,Glenn Maxwell,"Australia in India ODI Series, 2018/19",2 Mar 2019,5,5.0,0,115,47,23.00,116.0,99.13,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,28.68282197088003,110.33088075116277,0.07743368010388481
650,Glenn Maxwell,"Australia v Pakistan ODI Series (in United Arab Emirates), 2018/19",22 Mar 2019,5,4.0,0,258,98,64.50,185.0,139.45,0,3,0,27,9,0,0,0,0,0,0,0,5,0,0,46.591410985440014,124.89044037558138,0.11580017338527573
651,Glenn Maxwell,"ICC Cricket World Cup (in England), 2019",1 Jun 2019,10,10.0,2,177,46*,22.12,118.0,150.00,0,0,1,19,7,1,0,1,2,0,0,1,1,1,1,34.355705492720006,137.44522018779068,0.07756675335930453
652,Glenn Maxwell,"ICC Men's Cricket World Cup Super League, 2020-2022/23",11 Sep 2020,12,11.0,2,445,108,49.44,340.0,130.88,1,3,0,27,27,0,0,0,3,0,0,3,0,0,0,41.89785274636,134.16261009389535,0.09029852819480377
653,Glenn Maxwell,"Australia in England ODI Series, 2020",11 Sep 2020,3,3.0,0,186,108,62.00,157.0,118.47,1,1,0,8,11,0,0,0,3,0,0,0,0,0,0,51.94892637318,126.31630504694768,0.13237148631962412
654,Glenn Maxwell,"India in Australia ODI Series, 2020/21",27 Nov 2020,3,3.0,1,167,63*,83.50,86.0,194.18,0,2,0,12,11,0,0,0,0,0,0,0,0,0,0,67.72446318659,160.24815252347383,0.11396352093758984
655,Glenn Maxwell,"Australia in Sri Lanka ODI Series, 2022",14 Jun 2022,5,5.0,1,160,80*,40.00,114.0,140.35,0,1,0,16,7,0,0,0,0,0,0,0,0,0,5,53.862231593295,150.2990762617369,0.09498176046879492
656,Glenn Maxwell,"Zimbabwe in Australia ODI Series, 2022",28 Aug 2022,3,2.0,1,51,32*,51.00,31.0,164.51,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,52.431115796647504,157.40453813086845,0.07332421356773079
657,Glenn Maxwell,"Chappell-Hadlee Trophy [New Zealand in Australia], 2022",6 Sep 2022,3,3.0,0,41,25,13.66,66.0,62.12,0,0,0,1,2,0,0,0,0,0,0,3,0,0,0,33.04555789832375,109.76226906543423,0.07332877345053207
658,Glenn Maxwell,"Australia in India ODI Series, 2022/23",17 Mar 2023,1,1.0,0,8,8,8.00,10.0,80.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20.522778949161875,94.88113453271711,0.0533310533919327
659,Glenn Maxwell,"Australia in India ODI Series, 2023/24",27 Sep 2023,1,1.0,0,5,5,5.00,7.0,71.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.761389474580938,83.15056726635856,0.038332193362633014
660,Glenn Maxwell,"ICC Cricket World Cup (in India), 2023/24",8 Oct 2023,7,7.0,2,397,201*,79.40,260.0,152.69,2,0,1,40,22,1,0,0,0,0,1,1,1,1,1,46.08069473729047,117.92028363317928,0.08107085858607842
661,Steven Smith,"West Indies in Australia ODI Series, 2009/10",19 Feb 2010,1,0.0,-,-,-,-,0.0,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
662,Steven Smith,"NatWest Series [Australia in England], 2010",24 Jun 2010,4,4.0,1,94,41,31.33,95.0,98.94,0,0,0,9,0,0,0,0,4,0,0,0,0,0,0,15.665,49.47,0.03958333333333333
663,Steven Smith,"Australia in India ODI Series, 2010/11",20 Oct 2010,1,0.0,-,-,-,-,0.0,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,15.665,49.47,0.03958333333333333
664,Steven Smith,"Sri Lanka in Australia ODI Series, 2010/11",3 Nov 2010,3,2.0,0,45,33,22.50,52.0,86.53,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,15.16625,55.6325,0.05322916666666667
665,Steven Smith,"England in Australia ODI Series, 2010/11",16 Jan 2011,6,6.0,2,101,46*,25.25,117.0,86.32,0,0,2,8,2,0,0,0,6,0,0,0,0,0,0,20.208125,70.97625,0.05911458333333333
666,Steven Smith,"ICC Cricket World Cup (in Bangladesh/India/Sri Lanka), 2010/11",21 Feb 2011,6,3.0,1,53,25,26.50,51.0,103.92,0,0,0,4,1,0,0,0,0,0,0,1,1,0,1,23.354062499999998,87.448125,0.057890625
667,Steven Smith,"Chappell-Hadlee Trophy (Australia, New Zealand in India), 2010/11",25 Feb 2011,1,0.0,-,-,-,-,0.0,-,-,-,-,-,-,0,0,0,0,0,0,1,0,0,0,23.354062499999998,87.448125,0.057890625
668,Steven Smith,"Australia in Bangladesh ODI Series, 2011",9 Apr 2011,3,2.0,0,6,5,3.00,12.0,50.00,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,7.338515624999999,46.86203125,0.024472656250000002
669,Steven Smith,"Australia in Sri Lanka ODI Series, 2011",10 Aug 2011,3,1.0,0,18,18,18.00,28.0,64.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12.6692578125,55.571015625,0.05890299479166667
670,Steven Smith,"Australia in South Africa ODI Series, 2011/12",19 Oct 2011,2,1.0,0,26,26,26.00,39.0,66.66,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,19.33462890625,61.1155078125,0.09445149739583333
671,Steven Smith,"Australia in Ireland ODI Match, 2012",23 Jun 2012,1,0.0,-,-,-,-,0.0,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,19.33462890625,61.1155078125,0.09445149739583333
672,Steven Smith,"NatWest Series [Australia in England], 2012",29 Jun 2012,2,2.0,0,29,21,14.50,33.0,87.87,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,12.0836572265625,59.213876953125,0.05111287434895834
673,Steven Smith,"Sri Lanka in Australia ODI Series, 2012/13",13 Jan 2013,1,1.0,0,8,8,8.00,11.0,72.72,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10.04182861328125,65.9669384765625,0.0438897705078125
674,Steven Smith,"England in Australia ODI Series, 2013/14",24 Jan 2014,1,1.0,0,19,19,19.00,16.0,118.75,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,14.520914306640625,92.35846923828126,0.04861155192057292
675,Steven Smith,"Zimbabwe Triangular Series (Australia, South Africa, Zimbabwe), 2014",25 Aug 2014,4,4.0,0,78,36,19.50,97.0,80.41,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,17.010457153320313,86.38423461914063,0.06472244262695312
676,Steven Smith,"Pakistan v Australia ODI Series (in United Arab Emirates), 2014/15",7 Oct 2014,3,3.0,0,190,101,63.33,238.0,79.83,1,1,0,11,2,0,0,0,0,0,0,0,3,0,0,40.17022857666016,83.10711730957031,0.16458344353569876
677,Steven Smith,"South Africa in Australia ODI Series, 2014/15",16 Nov 2014,4,4.0,1,254,104,84.66,261.0,97.31,1,2,0,23,1,0,0,0,0,0,0,0,0,4,0,62.415114288330074,90.20855865478515,0.1910417217678494
678,Steven Smith,"Carlton Mid One-Day International Tri-Series (Australia, England, India in Australia), 2014/15",16 Jan 2015,5,4.0,1,226,102*,75.33,244.0,92.62,1,0,0,19,2,0,0,0,3,0,0,0,0,0,0,68.87255714416503,91.41427932739258,0.19718752755059138
679,Steven Smith,"ICC Cricket World Cup (in Australia/New Zealand), 2014/15",14 Feb 2015,8,7.0,1,402,105,67.00,439.0,91.57,1,4,0,37,4,1,0,0,1,0,0,2,1,0,1,67.93627857208251,91.49213966369629,0.2031175732991052
680,Steven Smith,"Chappell-Hadlee Trophy (Australia in New Zealand), 2014/15",28 Feb 2015,1,1.0,0,4,4,4.00,11.0,36.36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35.96813928604126,63.926069831848146,0.11989211998288593
681,Steven Smith,"Australia in Ireland ODI Match, 2015",27 Aug 2015,1,1.0,0,21,21,21.00,38.0,55.26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28.48406964302063,59.59303491592407,0.1232793933247763
682,Steven Smith,"Australia in England ODI Series, 2015",3 Sep 2015,5,5.0,0,156,70,31.20,214.0,72.89,0,1,0,14,1,0,0,0,5,0,0,0,0,0,0,29.842034821510314,66.24151745796203,0.13297302999572147
683,Steven Smith,"India in Australia ODI Series, 2015/16",12 Jan 2016,5,5.0,0,315,149,63.00,293.0,107.50,1,1,0,27,5,0,0,0,0,0,0,0,0,0,0,46.421017410755155,86.87075872898102,0.16415318166452741
684,Steven Smith,"Chappell-Hadlee Trophy (Australia in New Zealand), 2015/16",3 Feb 2016,3,3.0,0,41,21,13.66,64.0,64.06,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,30.040508705377576,75.4653793644905,0.11763214638781927
685,Steven Smith,"West Indies Tri-Nation Series (Australia, South Africa, West Indies), 2016",5 Jun 2016,7,6.0,1,264,78,52.80,330.0,80.00,0,3,0,20,3,0,0,0,0,0,0,0,0,3,0,41.42025435268879,77.73268968224525,0.1504827398605763
686,Steven Smith,"Australia in Sri Lanka ODI Series, 2016",21 Aug 2016,2,2.0,0,88,58,44.00,125.0,70.40,0,1,0,10,0,0,0,0,0,0,0,0,0,0,2,42.71012717634439,74.06634484112263,0.1794080365969548
687,Steven Smith,"Australia v Ireland ODI Match (in South Africa), 2016/17",27 Sep 2016,1,1.0,1,59,59*,-,74.0,79.72,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,42.71012717634439,76.89317242056131,0.21303735163181076
688,Steven Smith,"Australia in South Africa ODI Series, 2016/17",30 Sep 2016,5,5.0,0,151,108,30.20,168.0,89.88,1,0,1,15,1,0,0,0,0,0,0,0,0,5,0,25.777531794086098,83.38658621028065,0.16251867581590537
689,Steven Smith,"Chappell-Hadlee Trophy [New Zealand in Australia], 2016/17",4 Dec 2016,3,3.0,0,236,164,78.66,240.0,98.33,1,1,1,20,5,0,0,0,0,0,0,3,0,0,0,52.21876589704305,90.85829310514032,0.214592671241286
690,Steven Smith,"Pakistan in Australia ODI Series, 2016/17",13 Jan 2017,5,5.0,1,221,108*,55.25,256.0,86.32,1,1,1,19,1,0,0,0,0,0,0,0,5,0,0,53.73438294852153,88.58914655257016,0.19262966895397632
691,Steven Smith,"ICC Champions Trophy (in England), 2017",2 Jun 2017,3,3.0,2,86,56,86.00,108.0,79.62,0,1,0,8,0,0,0,1,1,0,0,1,0,0,0,69.86719147426076,84.10457327628508,0.15631483447698816
692,Steven Smith,"Australia in India ODI Series, 2017/18",17 Sep 2017,5,5.0,0,142,63,28.40,182.0,78.02,0,2,0,14,0,0,0,0,0,0,0,0,0,0,0,49.13359573713038,81.06228663814254,0.13882408390516074
693,Steven Smith,"England in Australia ODI Series, 2017/18",14 Jan 2018,5,5.0,0,102,45,20.40,148.0,68.91,0,0,0,4,1,0,0,0,5,0,0,0,0,0,0,34.76679786856519,74.98614331907126,0.1187453752859137
694,Steven Smith,"ICC Cricket World Cup (in England), 2019",1 Jun 2019,10,10.0,0,379,85,37.90,441.0,85.94,0,4,0,33,2,1,0,1,2,0,0,1,1,1,1,36.3333989342826,80.46307165953563,0.13287268764295684
695,Steven Smith,"Australia in India ODI Series, 2019/20",14 Jan 2020,3,2.0,0,229,131,114.50,234.0,97.86,1,1,0,23,2,0,0,0,0,0,0,0,0,0,0,75.4166994671413,89.16153582976781,0.2614363438214784
696,Steven Smith,"Australia in South Africa ODI Series, 2019/20",29 Feb 2020,3,3.0,0,109,76,36.33,137.0,79.56,0,1,0,7,0,0,0,0,0,0,0,0,0,3,0,55.87334973357065,84.36076791488391,0.20682928302185033
697,Steven Smith,"Chappell-Hadlee Trophy [New Zealand in Australia], 2019/20",13 Mar 2020,1,1.0,0,14,14,14.00,17.0,82.35,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,34.936674866785324,83.35538395744194,0.1317479748442585
698,Steven Smith,"ICC Men's Cricket World Cup Super League, 2020-2022/23",27 Nov 2020,9,9.0,2,479,105,68.42,505.0,94.85,3,1,0,55,9,0,0,0,0,0,0,3,0,0,0,51.67833743339266,89.10269197872097,0.15939250594064774
699,Steven Smith,"India in Australia ODI Series, 2020/21",27 Nov 2020,3,3.0,0,216,105,72.00,145.0,148.96,2,0,0,25,6,0,0,0,0,0,0,0,0,0,0,61.839168716696335,119.03134598936049,0.16025180852587945
700,Steven Smith,"Australia in Sri Lanka ODI Series, 2022",14 Jun 2022,2,2.0,0,81,53,40.50,95.0,85.26,0,1,0,8,0,0,0,0,0,0,0,0,0,0,2,51.16958435834817,102.14567299468024,0.1592925709296064
701,Steven Smith,"Zimbabwe in Australia ODI Series, 2022",28 Aug 2022,3,3.0,2,96,48*,96.00,127.0,75.59,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,73.58479217917409,88.86783649734012,0.15020184102035875
702,Steven Smith,"Chappell-Hadlee Trophy [New Zealand in Australia], 2022",6 Sep 2022,3,3.0,0,167,105,55.66,233.0,71.67,1,1,0,16,2,0,0,0,0,0,0,3,0,0,0,64.62239608958704,80.26891824867006,0.20454536495462383
703,Steven Smith,"England in Australia ODI Series, 2022/23",17 Nov 2022,3,3.0,1,195,94,97.50,208.0,93.75,0,2,0,16,2,0,0,0,3,0,0,0,0,0,0,81.06119804479351,87.00945912433502,0.21782823803286747
704,Steven Smith,"Australia in India ODI Series, 2022/23",17 Mar 2023,3,2.0,0,22,22,11.00,33.0,66.66,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,46.03059902239676,76.83472956216751,0.13641411901643374
705,Steven Smith,"Australia in India ODI Series, 2023/24",22 Sep 2023,3,3.0,0,115,74,38.33,122.0,94.26,0,1,1,11,2,0,0,0,0,0,0,0,0,0,0,42.18029951119838,85.54736478108376,0.13598483728599464
706,Steven Smith,"ICC Cricket World Cup (in India), 2023/24",8 Oct 2023,7,7.0,0,205,71,29.28,238.0,86.13,0,1,1,23,1,0,0,0,1,0,1,1,1,1,1,35.730149755599186,85.83868239054188,0.12465908530966399
707,Mitchell Starc,"Australia in India ODI Series, 2010/11",20 Oct 2010,1,0.0,-,-,-,-,0.0,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
708,Mitchell Starc,"Sri Lanka in Australia ODI Series, 2010/11",7 Nov 2010,1,0.0,-,-,-,-,0.0,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0
709,Mitchell Starc,"Commonwealth Bank Series (Australia, India, Sri Lanka in Australia), 2011/12",5 Feb 2012,5,2.0,0,31,17,15.50,43.0,72.09,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,7.75,36.045,0.035833333333333335
710,Mitchell Starc,"Afghanistan v Australia ODI Match (in United Arab Emirates), 2012",25 Aug 2012,1,1.0,1,1,1*,-,1.0,100.00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.75,68.02250000000001,0.019583333333333335
711,Mitchell Starc,"Pakistan v Australia ODI Series (in United Arab Emirates), 2012",28 Aug 2012,3,1.0,1,11,11*,-,4.0,275.00,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,7.75,171.51125000000002,0.016458333333333335
712,Mitchell Starc,"Sri Lanka in Australia ODI Series, 2012/13",11 Jan 2013,4,2.0,2,74,52*,-,65.0,113.84,0,1,0,9,0,0,0,0,0,0,0,0,0,0,4,7.75,142.67562500000003,0.06239583333333334
713,Mitchell Starc,"West Indies in Australia ODI Series, 2012/13",1 Feb 2013,3,0.0,-,-,-,-,0.0,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,7.75,142.67562500000003,0.06239583333333334
714,Mitchell Starc,"ICC Champions Trophy (in England), 2013",8 Jun 2013,1,1.0,0,5,5,5.00,8.0,62.50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.7421875,66.91890625,0.02893229166666667
715,Mitchell Starc,"Zimbabwe Triangular Series (Australia, South Africa, Zimbabwe), 2014",25 Aug 2014,5,3.0,2,33,29*,33.00,52.0,63.46,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,17.87109375,65.189453125,0.04335503472222222
716,Mitchell Starc,"Pakistan v Australia ODI Series (in United Arab Emirates), 2014/15",12 Oct 2014,1,1.0,0,5,5,5.00,7.0,71.42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.435546875,68.30472656250001,0.03334418402777778
717,Mitchell Starc,"South Africa in Australia ODI Series, 2014/15",19 Nov 2014,3,1.0,1,1,1*,-,5.0,20.00,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11.435546875,44.152363281250004,0.02500542534722222
718,Mitchell Starc,"Carlton Mid One-Day International Tri-Series (Australia, England, India in Australia), 2014/15",16 Jan 2015,5,3.0,3,1,1*,-,1.0,100.00,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11.435546875,72.07618164062501,0.013058268229166666
719,Mitchell Starc,"ICC Cricket World Cup (in Australia/New Zealand), 2014/15",14 Feb 2015,8,3.0,1,0,0*,0.00,3.0,0.00,0,0,2,0,0,1,0,0,1,0,0,2,1,0,1,11.435546875,72.07618164062501,0.00819580078125
720,Mitchell Starc,"Chappell-Hadlee Trophy (Australia in New Zealand), 2014/15",28 Feb 2015,1,1.0,0,0,0,0.00,3.0,0.00,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,11.435546875,72.07618164062501,0.009097900390625
721,Mitchell Starc,"Australia in Ireland ODI Match, 2015",27 Aug 2015,1,0.0,-,-,-,-,0.0,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,11.435546875,72.07618164062501,0.009097900390625
722,Mitchell Starc,"Australia in England ODI Series, 2015",3 Sep 2015,4,1.0,0,1,1,1.00,4.0,25.00,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.678680419921875,17.004761352539063,0.008941141764322917
723,Mitchell Starc,"West Indies Tri-Nation Series (Australia, South Africa, West Indies), 2016",5 Jun 2016,5,1.0,0,17,17,17.00,25.0,68.00,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,8.839340209960938,42.50238067626953,0.04613723754882812
724,Mitchell Starc,"Australia in Sri Lanka ODI Series, 2016",21 Aug 2016,5,3.0,1,17,12,8.50,16.0,106.25,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,8.669670104980469,74.37619033813476,0.03195750766330295
725,Mitchell Starc,"Chappell-Hadlee Trophy [New Zealand in Australia], 2016/17",4 Dec 2016,3,2.0,1,11,11,11.00,5.0,220.00,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,9.834835052490234,147.18809516906737,0.02014542049831814
726,Mitchell Starc,"Pakistan in Australia ODI Series, 2016/17",13 Jan 2017,4,4.0,1,19,10,6.33,18.0,105.55,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,8.082417526245116,126.36904758453369,0.01757271024915907
727,Mitchell Starc,"Chappell-Hadlee Trophy [Australia in New Zealand], 2016/17",30 Jan 2017,2,2.0,1,32,29*,32.00,26.0,123.07,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,20.041208763122558,124.71952379226684,0.030453021791246204
